lon,lat,HGT surface d=2019080707 anl
281.144310,37.794270,0
281.172268,37.791624,0
281.200224,37.788974,0
281.228179,37.786319,0
281.256133,37.783659,0
281.284085,37.780995,0
281.312036,37.778327,0
281.339986,37.775653,0
281.367934,37.772976,0
281.395880,37.770293,0
281.423825,37.767606,0
281.451769,37.764915,0
281.479712,37.762219,0
281.507653,37.759518,0
281.535592,37.756813,0
281.563530,37.754103,0
281.591467,37.751388,0
281.619403,37.748669,0
281.647337,37.745946,0
281.675269,37.743217,0
281.703200,37.740485,0
281.731130,37.737747,0
281.759058,37.735005,0
281.786985,37.732259,0
281.814910,37.729508,0
281.842834,37.726752,0
281.870757,37.723992,0
281.898678,37.721227,0
281.926598,37.718457,0
281.954516,37.715683,0
281.982433,37.712905,0
282.010348,37.710122,0
282.038262,37.707334,0
282.066174,37.704542,0
282.094085,37.701745,0
282.121995,37.698943,0
282.149903,37.696137,0
282.177809,37.693326,0
282.205714,37.690511,0
282.233618,37.687691,0
282.261520,37.684867,0
282.289421,37.682038,0
282.317320,37.679205,0
282.345218,37.676366,0
282.373114,37.673524,0
282.401009,37.670676,0
282.428902,37.667825,0
282.456794,37.664968,0
282.484684,37.662107,0
282.512573,37.659242,0
282.540461,37.656372,0
282.568346,37.653497,0
282.596231,37.650617,0
282.624114,37.647734,0
282.651995,37.644845,0
282.679875,37.641952,0
282.707753,37.639055,0
282.735630,37.636152,0
282.763506,37.633246,0
282.791380,37.630334,0
282.819252,37.627418,0
282.847123,37.624498,0
282.874992,37.621573,0
282.902860,37.618643,0
282.930726,37.615709,0
282.958591,37.612770,0
282.986454,37.609827,0
283.014316,37.606879,0
283.042176,37.603927,0
283.070035,37.600970,0
283.097892,37.598008,0
283.125747,37.595042,0
283.153601,37.592071,0
283.181454,37.589096,0
283.209305,37.586116,0
283.237154,37.583131,0
283.265002,37.580142,0
283.292848,37.577149,0
283.320693,37.574151,0
283.348536,37.571148,0
283.376378,37.568140,0
283.404218,37.565129,0
283.432056,37.562112,0
283.459893,37.559091,0
283.487729,37.556066,0
283.515562,37.553035,0
283.543395,37.550001,0
283.571225,37.546961,0
283.599054,37.543918,0
283.626882,37.540869,0
283.654708,37.537816,0
283.682532,37.534759,0
283.710355,37.531696,0
283.738176,37.528630,0
283.765996,37.525558,0
283.793814,37.522483,0
283.821630,37.519402,0
283.849445,37.516317,0
283.877258,37.513228,0
283.905070,37.510134,0
283.932880,37.507035,0
283.960688,37.503932,0
283.988495,37.500824,0
284.016300,37.497712,0
284.044104,37.494595,0
284.071906,37.491473,0
284.099706,37.488347,0
284.127505,37.485217,0
284.155302,37.482081,0
284.183097,37.478942,0
284.210891,37.475797,0
284.238684,37.472649,0
284.266474,37.469495,0
284.294263,37.466337,0
284.322051,37.463175,0
284.349836,37.460008,0
284.377620,37.456836,0
284.405403,37.453660,0
284.433184,37.450479,0
284.460963,37.447294,0
284.488740,37.444104,0
284.516516,37.440909,0
284.544290,37.437710,0
284.572063,37.434507,0
284.599834,37.431298,0
284.627603,37.428086,0
284.655371,37.424868,0
284.683137,37.421647,0
284.710901,37.418420,0
284.738664,37.415189,0
284.766425,37.411954,0
284.794184,37.408714,0
284.821941,37.405469,0
284.849697,37.402220,0
284.877452,37.398966,0
284.905204,37.395708,0
284.932955,37.392445,0
284.960704,37.389178,0
284.988452,37.385906,0
285.016198,37.382629,0
285.043942,37.379348,0
285.071684,37.376063,0
285.099425,37.372773,0
285.127164,37.369478,0
285.154902,37.366179,0
285.182637,37.362875,0
285.210371,37.359566,0
285.238104,37.356253,0
285.265834,37.352936,0
285.293563,37.349614,0
285.321290,37.346287,0
285.349016,37.342956,0
285.376739,37.339621,0
285.404461,37.336280,0
285.432182,37.332935,0
285.459900,37.329586,0
285.487617,37.326232,0
285.515332,37.322874,0
285.543045,37.319511,0
285.570757,37.316143,0
285.598467,37.312771,0
285.626175,37.309394,0
285.653882,37.306013,0
285.681586,37.302627,0
285.709289,37.299237,0
285.736991,37.295842,0
285.764690,37.292443,0
285.792388,37.289039,0
285.820084,37.285630,0
285.847778,37.282217,0
285.875471,37.278800,0
285.903161,37.275378,0
285.930850,37.271951,0
285.958537,37.268520,0
285.986223,37.265084,0
286.013907,37.261644,0
286.041589,37.258199,0
286.069269,37.254749,0
286.096947,37.251295,0
286.124624,37.247837,0
286.152299,37.244374,0
286.179972,37.240906,0
286.207643,37.237434,0
286.235312,37.233957,0
286.262980,37.230476,0
286.290646,37.226990,0
286.318310,37.223500,0
286.345972,37.220005,0
286.373633,37.216506,0
286.401292,37.213002,0
286.428949,37.209493,0
286.456604,37.205980,0
286.484257,37.202463,0
286.511909,37.198941,0
286.539559,37.195414,0
286.567207,37.191883,0
286.594853,37.188347,0
274.881605,38.291561,0
274.909819,38.289942,0
274.938031,38.288318,0
274.966244,38.286690,0
274.994455,38.285057,0
275.022665,38.283419,0
275.050874,38.281776,0
275.079083,38.280130,0
275.107291,38.278478,0
275.135498,38.276822,0
275.163703,38.275161,0
275.191909,38.273496,0
275.220113,38.271826,0
275.248316,38.270151,0
275.276518,38.268472,0
275.304720,38.266788,0
275.332921,38.265099,0
275.361120,38.263406,0
275.389319,38.261708,0
275.417517,38.260006,0
275.445714,38.258299,0
275.473910,38.256587,0
275.502105,38.254871,0
275.530300,38.253150,0
275.558493,38.251425,0
275.586685,38.249695,0
275.614877,38.247960,0
275.643068,38.246221,0
275.671257,38.244477,0
275.699446,38.242728,0
275.727634,38.240975,0
275.755821,38.239217,0
275.784007,38.237455,0
275.812192,38.235688,0
275.840376,38.233916,0
275.868559,38.232140,0
275.896742,38.230359,0
275.924923,38.228574,0
275.953103,38.226784,0
275.981283,38.224989,0
276.009461,38.223190,0
276.037639,38.221386,0
276.065815,38.219577,0
276.093991,38.217764,0
276.122165,38.215946,0
276.150339,38.214124,0
276.178512,38.212297,0
276.206683,38.210465,0
276.234854,38.208629,0
276.263024,38.206788,0
276.291193,38.204943,0
276.319361,38.203093,0
276.347527,38.201238,0
276.375693,38.199379,0
276.403858,38.197515,0
276.432022,38.195646,0
276.460185,38.193773,0
276.488347,38.191896,0
276.516508,38.190013,0
276.544668,38.188126,0
276.572827,38.186235,0
276.600985,38.184338,0
276.629142,38.182438,0
276.657298,38.180532,0
276.685452,38.178622,0
276.713606,38.176707,0
276.741759,38.174788,0
276.769911,38.172864,0
276.798062,38.170936,0
276.826212,38.169003,0
276.854361,38.167065,0
276.882508,38.165123,0
276.910655,38.163176,0
276.938801,38.161224,0
276.966946,38.159268,0
276.995089,38.157307,0
277.023232,38.155342,0
277.051374,38.153372,0
277.079514,38.151397,0
277.107654,38.149418,0
277.135792,38.147434,0
277.163929,38.145446,0
277.192066,38.143453,0
277.220201,38.141455,0
277.248335,38.139453,0
277.276469,38.137446,0
277.304601,38.135435,0
277.332732,38.133419,0
277.360862,38.131398,0
277.388991,38.129373,0
277.417119,38.127343,0
277.445245,38.125308,0
277.473371,38.123269,0
277.501496,38.121225,0
277.529619,38.119177,0
277.557742,38.117124,0
277.585863,38.115067,0
277.613984,38.113004,0
277.642103,38.110938,0
277.670221,38.108866,0
277.698338,38.106790,0
277.726454,38.104710,0
277.754569,38.102625,0
277.782683,38.100535,0
277.810795,38.098440,0
277.838907,38.096341,0
277.867017,38.094238,0
277.895127,38.092129,0
277.923235,38.090017,0
277.951342,38.087899,0
277.979448,38.085777,0
278.007553,38.083650,0
278.035657,38.081519,0
278.063759,38.079383,0
278.091861,38.077243,0
278.119961,38.075098,0
278.148060,38.072948,0
278.176158,38.070794,0
278.204255,38.068635,0
278.232351,38.066472,0
278.260446,38.064303,0
278.288539,38.062131,0
278.316632,38.059953,0
278.344723,38.057772,0
278.372813,38.055585,0
278.400902,38.053394,0
278.428990,38.051198,0
278.457077,38.048998,0
278.485162,38.046793,0
278.513246,38.044583,0
278.541330,38.042369,0
278.569412,38.040151,0
278.597492,38.037927,0
278.625572,38.035699,0
278.653651,38.033467,0
278.681728,38.031230,0
278.709804,38.028988,0
278.737879,38.026742,0
278.765953,38.024491,0
278.794025,38.022235,0
278.822097,38.019975,0
278.850167,38.017710,0
278.878236,38.015441,0
278.906304,38.013167,0
278.934370,38.010888,0
278.962436,38.008605,0
278.990500,38.006318,0
279.018563,38.004025,0
279.046625,38.001728,0
279.074686,37.999427,0
279.102745,37.997121,0
279.130803,37.994810,0
279.158860,37.992495,0
279.186916,37.990175,0
279.214970,37.987850,0
279.243024,37.985521,0
279.271076,37.983187,0
279.299127,37.980849,0
279.327176,37.978506,0
279.355225,37.976158,0
279.383272,37.973806,0
279.411318,37.971450,0
279.439363,37.969088,0
279.467406,37.966722,0
279.495448,37.964352,0
279.523489,37.961977,0
279.551529,37.959597,0
279.579567,37.957213,0
279.607605,37.954824,0
279.635641,37.952430,0
279.663675,37.950032,0
279.691709,37.947630,0
279.719741,37.945222,0
279.747772,37.942810,0
279.775801,37.940394,0
279.803830,37.937973,0
279.831857,37.935547,0
279.859883,37.933117,0
279.887907,37.930682,0
279.915931,37.928243,0
279.943953,37.925799,0
279.971973,37.923350,0
279.999993,37.920897,0
280.028011,37.918439,0
280.056028,37.915977,0
280.084044,37.913510,0
280.112058,37.911038,0
280.140071,37.908562,0
280.168083,37.906081,0
280.196093,37.903596,0
280.224102,37.901106,0
280.252110,37.898611,0
280.280116,37.896112,0
280.308121,37.893608,0
280.336125,37.891100,0
280.364128,37.888587,0
280.392129,37.886070,0
280.420129,37.883547,0
280.448128,37.881021,0
280.476125,37.878489,0
280.504121,37.875954,0
280.532115,37.873413,0
280.560109,37.870868,0
280.588101,37.868318,0
280.616091,37.865764,0
280.644081,37.863205,0
280.672068,37.860642,0
280.700055,37.858074,0
280.728040,37.855501,0
280.756024,37.852924,0
280.784007,37.850342,0
280.811988,37.847756,0
280.839968,37.845165,0
280.867946,37.842569,0
280.895923,37.839969,0
280.923899,37.837365,0
280.951874,37.834755,0
280.979847,37.832141,0
281.007818,37.829523,0
281.035789,37.826900,0
281.063758,37.824272,0
281.091725,37.821640,0
281.119691,37.819003,0
281.147656,37.816362,0
281.175620,37.813716,0
281.203582,37.811065,0
281.231542,37.808410,0
281.259502,37.805750,0
281.287460,37.803086,0
281.315416,37.800417,0
281.343371,37.797743,0
281.371325,37.795065,0
281.399277,37.792383,0
281.427228,37.789695,0
281.455178,37.787004,0
281.483126,37.784307,0
281.511072,37.781606,0
281.539018,37.778900,0
281.566962,37.776190,0
281.594904,37.773476,0
281.622845,37.770756,0
281.650785,37.768032,0
281.678723,37.765304,0
281.706660,37.762571,0
281.734595,37.759833,0
281.762529,37.757091,0
281.790461,37.754344,0
281.818392,37.751592,0
281.846322,37.748836,0
281.874250,37.746076,0
281.902177,37.743311,0
281.930102,37.740541,0
281.958026,37.737767,0
281.985949,37.734988,0
282.013870,37.732204,0
282.041789,37.729416,0
282.069707,37.726624,0
282.097624,37.723826,0
282.125539,37.721024,0
282.153453,37.718218,0
282.181365,37.715407,0
282.209275,37.712592,0
282.237185,37.709771,0
282.265093,37.706947,0
282.292999,37.704117,0
282.320904,37.701284,0
282.348807,37.698445,0
282.376709,37.695602,0
282.404610,37.692755,0
282.432509,37.689902,0
282.460406,37.687046,0
282.488302,37.684184,0
282.516197,37.681318,0
282.544090,37.678448,0
282.571981,37.675573,0
282.599871,37.672693,0
282.627760,37.669809,0
282.655647,37.666920,0
282.683532,37.664027,0
282.711416,37.661129,0
282.739299,37.658227,0
282.767180,37.655319,0
282.795059,37.652408,0
282.822937,37.649492,0
282.850814,37.646571,0
282.878689,37.643645,0
282.906562,37.640715,0
282.934434,37.637781,0
282.962304,37.634842,0
282.990173,37.631898,0
283.018040,37.628950,0
283.045906,37.625997,0
283.073771,37.623040,0
283.101633,37.620078,0
283.129494,37.617111,0
283.157354,37.614140,0
283.185212,37.611165,0
283.213069,37.608184,0
283.240924,37.605200,0
283.268777,37.602210,0
283.296629,37.599216,0
283.324479,37.596218,0
283.352328,37.593215,0
283.380175,37.590207,0
283.408021,37.587195,0
283.435865,37.584178,0
283.463708,37.581157,0
283.491549,37.578131,0
283.519388,37.575100,0
283.547226,37.572065,0
283.575062,37.569025,0
283.602897,37.565981,0
283.630730,37.562932,0
283.658562,37.559879,0
283.686392,37.556821,0
283.714220,37.553759,0
283.742047,37.550692,0
283.769872,37.547620,0
283.797695,37.544544,0
283.825518,37.541463,0
283.853338,37.538378,0
283.881157,37.535288,0
283.908974,37.532193,0
283.936790,37.529094,0
283.964604,37.525991,0
283.992416,37.522883,0
284.020227,37.519770,0
284.048036,37.516653,0
284.075843,37.513531,0
284.103649,37.510404,0
284.131454,37.507274,0
284.159256,37.504138,0
284.187058,37.500998,0
284.214857,37.497853,0
284.242655,37.494704,0
284.270451,37.491550,0
284.298246,37.488392,0
284.326039,37.485229,0
284.353830,37.482062,0
284.381620,37.478890,0
284.409408,37.475713,0
284.437194,37.472532,0
284.464979,37.469346,0
284.492762,37.466156,0
284.520543,37.462961,0
284.548323,37.459762,0
284.576101,37.456558,0
284.603878,37.453349,0
284.631652,37.450136,0
284.659426,37.446918,0
284.687197,37.443696,0
284.714967,37.440470,0
284.742735,37.437238,0
284.770502,37.434002,0
284.798267,37.430762,0
284.826030,37.427517,0
284.853791,37.424267,0
284.881551,37.421013,0
284.909309,37.417755,0
284.937066,37.414492,0
284.964820,37.411224,0
284.992573,37.407951,0
285.020325,37.404675,0
285.048075,37.401393,0
285.075823,37.398107,0
285.103569,37.394817,0
285.131314,37.391521,0
285.159057,37.388222,0
285.186798,37.384918,0
285.214537,37.381609,0
285.242275,37.378296,0
285.270011,37.374978,0
285.297746,37.371655,0
285.325478,37.368328,0
285.353209,37.364997,0
285.380939,37.361661,0
285.408666,37.358320,0
285.436392,37.354975,0
285.464116,37.351625,0
285.491838,37.348271,0
285.519559,37.344912,0
285.547278,37.341549,0
285.574995,37.338181,0
285.602711,37.334808,0
285.630424,37.331431,0
285.658136,37.328050,0
285.685847,37.324663,0
285.713555,37.321273,0
285.741262,37.317877,0
285.768967,37.314478,0
285.796670,37.311073,0
285.824372,37.307664,0
285.852071,37.304251,0
285.879769,37.300833,0
285.907466,37.297410,0
285.935160,37.293983,0
285.962853,37.290552,0
285.990544,37.287115,0
286.018233,37.283675,0
286.045920,37.280229,0
286.073606,37.276780,0
286.101290,37.273325,0
286.128972,37.269866,0
286.156652,37.266403,0
286.184331,37.262935,0
286.212008,37.259462,0
286.239683,37.255985,0
286.267356,37.252504,0
286.295027,37.249017,0
286.322697,37.245527,0
286.350365,37.242031,0
286.378031,37.238532,0
286.405695,37.235027,0
286.433358,37.231518,0
286.461018,37.228005,0
286.488677,37.224487,0
286.516334,37.220964,0
286.543990,37.217437,0
286.571643,37.213906,0
286.599295,37.210370,0
274.883665,38.313704,0
274.911885,38.312085,0
274.940104,38.310461,0
274.968322,38.308832,0
274.996539,38.307199,0
275.024755,38.305561,0
275.052970,38.303919,0
275.081184,38.302272,0
275.109398,38.300620,0
275.137611,38.298963,0
275.165822,38.297303,0
275.194033,38.295637,0
275.222243,38.293967,0
275.250452,38.292292,0
275.278661,38.290612,0
275.306868,38.288928,0
275.335074,38.287240,0
275.363280,38.285546,0
275.391485,38.283848,0
275.419688,38.282146,0
275.447891,38.280439,0
275.476093,38.278727,0
275.504294,38.277010,0
275.532494,38.275289,0
275.560694,38.273564,0
275.588892,38.271833,0
275.617089,38.270099,0
275.645286,38.268359,0
275.673481,38.266615,0
275.701676,38.264866,0
275.729870,38.263113,0
275.758062,38.261355,0
275.786254,38.259592,0
275.814445,38.257825,0
275.842635,38.256053,0
275.870824,38.254277,0
275.899012,38.252496,0
275.927199,38.250710,0
275.955385,38.248920,0
275.983571,38.247125,0
276.011755,38.245326,0
276.039938,38.243521,0
276.068120,38.241713,0
276.096302,38.239899,0
276.124482,38.238081,0
276.152662,38.236259,0
276.180840,38.234432,0
276.209018,38.232600,0
276.237194,38.230763,0
276.265370,38.228922,0
276.293545,38.227077,0
276.321718,38.225226,0
276.349891,38.223371,0
276.378063,38.221512,0
276.406233,38.219648,0
276.434403,38.217779,0
276.462572,38.215906,0
276.490740,38.214028,0
276.518906,38.212145,0
276.547072,38.210258,0
276.575237,38.208366,0
276.603400,38.206470,0
276.631563,38.204569,0
276.659725,38.202663,0
276.687886,38.200753,0
276.716045,38.198838,0
276.744204,38.196919,0
276.772362,38.194994,0
276.800518,38.193066,0
276.828674,38.191132,0
276.856829,38.189195,0
276.884982,38.187252,0
276.913135,38.185305,0
276.941286,38.183353,0
276.969437,38.181397,0
276.997586,38.179436,0
277.025735,38.177470,0
277.053882,38.175500,0
277.082029,38.173525,0
277.110174,38.171546,0
277.138318,38.169562,0
277.166461,38.167573,0
277.194603,38.165580,0
277.222745,38.163582,0
277.250885,38.161579,0
277.279024,38.159572,0
277.307162,38.157561,0
277.335298,38.155544,0
277.363434,38.153523,0
277.391569,38.151498,0
277.419703,38.149468,0
277.447835,38.147433,0
277.475967,38.145394,0
277.504097,38.143350,0
277.532227,38.141301,0
277.560355,38.139248,0
277.588482,38.137190,0
277.616608,38.135128,0
277.644733,38.133061,0
277.672857,38.130989,0
277.700980,38.128913,0
277.729102,38.126832,0
277.757222,38.124747,0
277.785342,38.122657,0
277.813460,38.120562,0
277.841578,38.118463,0
277.869694,38.116359,0
277.897809,38.114251,0
277.925923,38.112137,0
277.954036,38.110020,0
277.982148,38.107898,0
278.010258,38.105771,0
278.038368,38.103639,0
278.066476,38.101503,0
278.094583,38.099362,0
278.122689,38.097217,0
278.150794,38.095067,0
278.178898,38.092913,0
278.207001,38.090753,0
278.235103,38.088590,0
278.263203,38.086421,0
278.291302,38.084248,0
278.319401,38.082071,0
278.347498,38.079889,0
278.375594,38.077702,0
278.403688,38.075511,0
278.431782,38.073315,0
278.459874,38.071114,0
278.487966,38.068909,0
278.516056,38.066699,0
278.544145,38.064485,0
278.572232,38.062266,0
278.600319,38.060042,0
278.628404,38.057814,0
278.656489,38.055581,0
278.684572,38.053344,0
278.712653,38.051102,0
278.740734,38.048855,0
278.768814,38.046604,0
278.796892,38.044348,0
278.824969,38.042088,0
278.853045,38.039823,0
278.881120,38.037553,0
278.909194,38.035279,0
278.937266,38.033000,0
278.965337,38.030717,0
278.993407,38.028429,0
279.021476,38.026136,0
279.049543,38.023839,0
279.077610,38.021537,0
279.105675,38.019231,0
279.133739,38.016920,0
279.161802,38.014604,0
279.189863,38.012284,0
279.217923,38.009959,0
279.245982,38.007630,0
279.274040,38.005296,0
279.302097,38.002958,0
279.330152,38.000614,0
279.358206,37.998267,0
279.386259,37.995914,0
279.414311,37.993557,0
279.442361,37.991196,0
279.470411,37.988829,0
279.498458,37.986459,0
279.526505,37.984083,0
279.554551,37.981703,0
279.582595,37.979319,0
279.610638,37.976930,0
279.638679,37.974536,0
279.666720,37.972137,0
279.694759,37.969735,0
279.722797,37.967327,0
279.750834,37.964915,0
279.778869,37.962498,0
279.806903,37.960077,0
279.834936,37.957651,0
279.862968,37.955220,0
279.890998,37.952785,0
279.919027,37.950345,0
279.947055,37.947901,0
279.975081,37.945452,0
280.003106,37.942999,0
280.031130,37.940541,0
280.059153,37.938078,0
280.087174,37.935611,0
280.115194,37.933139,0
280.143213,37.930662,0
280.171230,37.928181,0
280.199246,37.925696,0
280.227261,37.923205,0
280.255275,37.920711,0
280.283287,37.918211,0
280.311298,37.915707,0
280.339307,37.913198,0
280.367316,37.910685,0
280.395322,37.908167,0
280.423328,37.905645,0
280.451332,37.903118,0
280.479335,37.900586,0
280.507337,37.898050,0
280.535337,37.895510,0
280.563336,37.892964,0
280.591334,37.890414,0
280.619330,37.887860,0
280.647325,37.885301,0
280.675319,37.882737,0
280.703311,37.880169,0
280.731302,37.877596,0
280.759292,37.875018,0
280.787280,37.872436,0
280.815267,37.869850,0
280.843252,37.867258,0
280.871237,37.864662,0
280.899219,37.862062,0
280.927201,37.859457,0
280.955181,37.856847,0
280.983160,37.854233,0
281.011137,37.851614,0
281.039113,37.848991,0
281.067088,37.846363,0
281.095061,37.843731,0
281.123033,37.841093,0
281.151003,37.838452,0
281.178973,37.835805,0
281.206940,37.833155,0
281.234907,37.830499,0
281.262872,37.827839,0
281.290835,37.825174,0
281.318797,37.822505,0
281.346758,37.819831,0
281.374718,37.817153,0
281.402676,37.814470,0
281.430632,37.811782,0
281.458587,37.809090,0
281.486541,37.806394,0
281.514493,37.803692,0
281.542444,37.800986,0
281.570394,37.798276,0
281.598342,37.795561,0
281.626289,37.792841,0
281.654234,37.790117,0
281.682178,37.787388,0
281.710120,37.784655,0
281.738061,37.781917,0
281.766001,37.779174,0
281.793939,37.776427,0
281.821876,37.773675,0
281.849811,37.770919,0
281.877745,37.768158,0
281.905677,37.765392,0
281.933608,37.762622,0
281.961538,37.759848,0
281.989466,37.757069,0
282.017393,37.754285,0
282.045318,37.751496,0
282.073241,37.748703,0
282.101164,37.745906,0
282.129085,37.743104,0
282.157004,37.740297,0
282.184922,37.737486,0
282.212838,37.734670,0
282.240753,37.731849,0
282.268667,37.729024,0
282.296579,37.726195,0
282.324489,37.723361,0
282.352398,37.720522,0
282.380306,37.717679,0
282.408212,37.714831,0
282.436116,37.711978,0
282.464020,37.709121,0
282.491921,37.706259,0
282.519821,37.703393,0
282.547720,37.700522,0
282.575617,37.697647,0
282.603513,37.694767,0
282.631407,37.691883,0
282.659300,37.688993,0
282.687191,37.686100,0
282.715081,37.683201,0
282.742969,37.680299,0
282.770855,37.677391,0
282.798740,37.674479,0
282.826624,37.671563,0
282.854506,37.668642,0
282.882387,37.665716,0
282.910266,37.662786,0
282.938143,37.659851,0
282.966019,37.656911,0
282.993894,37.653967,0
283.021767,37.651019,0
283.049638,37.648066,0
283.077508,37.645108,0
283.105376,37.642146,0
283.133243,37.639179,0
283.161108,37.636207,0
283.188972,37.633231,0
283.216834,37.630251,0
283.244695,37.627266,0
283.272554,37.624276,0
283.300412,37.621282,0
283.328268,37.618283,0
283.356122,37.615279,0
283.383975,37.612271,0
283.411826,37.609259,0
283.439676,37.606242,0
283.467524,37.603220,0
283.495371,37.600194,0
283.523216,37.597163,0
283.551059,37.594127,0
283.578901,37.591087,0
283.606741,37.588043,0
283.634580,37.584994,0
283.662417,37.581940,0
283.690253,37.578882,0
283.718087,37.575819,0
283.745919,37.572751,0
283.773750,37.569679,0
283.801579,37.566603,0
283.829407,37.563522,0
283.857233,37.560436,0
283.885057,37.557346,0
283.912880,37.554251,0
283.940701,37.551152,0
283.968521,37.548048,0
283.996339,37.544939,0
284.024155,37.541826,0
284.051970,37.538709,0
284.079783,37.535586,0
284.107594,37.532460,0
284.135404,37.529328,0
284.163213,37.526192,0
284.191019,37.523052,0
284.218824,37.519907,0
284.246628,37.516757,0
284.274430,37.513603,0
284.302230,37.510445,0
284.330028,37.507281,0
284.357825,37.504113,0
284.385620,37.500941,0
284.413414,37.497764,0
284.441206,37.494583,0
284.468996,37.491397,0
284.496785,37.488206,0
284.524572,37.485011,0
284.552357,37.481811,0
284.580141,37.478607,0
284.607923,37.475398,0
284.635703,37.472184,0
284.663482,37.468966,0
284.691259,37.465744,0
284.719035,37.462517,0
284.746808,37.459285,0
284.774581,37.456049,0
284.802351,37.452808,0
284.830120,37.449563,0
284.857887,37.446313,0
284.885652,37.443058,0
284.913416,37.439799,0
284.941178,37.436536,0
284.968938,37.433268,0
284.996697,37.429995,0
285.024454,37.426718,0
285.052209,37.423436,0
285.079963,37.420149,0
285.107714,37.416858,0
285.135465,37.413563,0
285.163213,37.410263,0
285.190960,37.406958,0
285.218705,37.403649,0
285.246448,37.400336,0
285.274190,37.397017,0
285.301930,37.393695,0
285.329668,37.390367,0
285.357405,37.387035,0
285.385140,37.383699,0
285.412873,37.380358,0
285.440604,37.377012,0
285.468334,37.373662,0
285.496062,37.370307,0
285.523788,37.366948,0
285.551512,37.363584,0
285.579235,37.360216,0
285.606956,37.356843,0
285.634675,37.353466,0
285.662393,37.350084,0
285.690108,37.346697,0
285.717822,37.343306,0
285.745535,37.339910,0
285.773245,37.336510,0
285.800954,37.333106,0
285.828661,37.329696,0
285.856366,37.326282,0
285.884070,37.322864,0
285.911772,37.319441,0
285.939472,37.316014,0
285.967170,37.312582,0
285.994867,37.309145,0
286.022561,37.305704,0
286.050254,37.302258,0
286.077945,37.298808,0
286.105635,37.295353,0
286.133322,37.291894,0
286.161008,37.288430,0
286.188692,37.284962,0
286.216375,37.281489,0
286.244055,37.278011,0
286.271734,37.274529,0
286.299411,37.271042,0
286.327086,37.267551,0
286.354759,37.264056,0
286.382431,37.260555,0
286.410101,37.257051,0
286.437769,37.253541,0
286.465435,37.250028,0
286.493099,37.246509,0
286.520762,37.242986,0
286.548422,37.239459,0
286.576081,37.235927,0
286.603739,37.232390,0
274.885727,38.335846,0
274.913952,38.334226,0
274.942177,38.332602,0
274.970401,38.330973,0
274.998623,38.329340,0
275.026845,38.327701,0
275.055066,38.326059,0
275.083287,38.324411,0
275.111506,38.322760,0
275.139725,38.321103,0
275.167942,38.319442,0
275.196159,38.317776,0
275.224375,38.316106,0
275.252590,38.314431,0
275.280804,38.312751,0
275.309017,38.311067,0
275.337229,38.309378,0
275.365441,38.307684,0
275.393651,38.305986,0
275.421861,38.304283,0
275.450069,38.302576,0
275.478277,38.300864,0
275.506484,38.299148,0
275.534690,38.297426,0
275.562895,38.295700,0
275.591099,38.293970,0
275.619302,38.292235,0
275.647505,38.290495,0
275.675706,38.288751,0
275.703906,38.287002,0
275.732106,38.285248,0
275.760305,38.283490,0
275.788502,38.281728,0
275.816699,38.279960,0
275.844895,38.278188,0
275.873090,38.276411,0
275.901283,38.274630,0
275.929476,38.272844,0
275.957668,38.271054,0
275.985859,38.269259,0
276.014049,38.267459,0
276.042239,38.265655,0
276.070427,38.263846,0
276.098614,38.262032,0
276.126800,38.260214,0
276.154986,38.258391,0
276.183170,38.256564,0
276.211353,38.254732,0
276.239536,38.252895,0
276.267717,38.251054,0
276.295898,38.249208,0
276.324077,38.247358,0
276.352255,38.245503,0
276.380433,38.243643,0
276.408610,38.241779,0
276.436785,38.239910,0
276.464960,38.238036,0
276.493133,38.236158,0
276.521306,38.234275,0
276.549477,38.232388,0
276.577648,38.230496,0
276.605817,38.228599,0
276.633986,38.226698,0
276.662153,38.224792,0
276.690320,38.222881,0
276.718485,38.220966,0
276.746650,38.219047,0
276.774813,38.217122,0
276.802976,38.215194,0
276.831137,38.213260,0
276.859298,38.211322,0
276.887457,38.209379,0
276.915616,38.207432,0
276.943773,38.205480,0
276.971929,38.203523,0
277.000084,38.201562,0
277.028239,38.199596,0
277.056392,38.197626,0
277.084544,38.195651,0
277.112695,38.193671,0
277.140845,38.191687,0
277.168994,38.189698,0
277.197142,38.187704,0
277.225289,38.185706,0
277.253435,38.183704,0
277.281580,38.181696,0
277.309723,38.179684,0
277.337866,38.177668,0
277.366008,38.175647,0
277.394148,38.173621,0
277.422288,38.171591,0
277.450426,38.169556,0
277.478563,38.167516,0
277.506700,38.165472,0
277.534835,38.163423,0
277.562969,38.161370,0
277.591102,38.159312,0
277.619234,38.157249,0
277.647364,38.155182,0
277.675494,38.153110,0
277.703623,38.151034,0
277.731750,38.148953,0
277.759877,38.146867,0
277.788002,38.144777,0
277.816126,38.142682,0
277.844249,38.140582,0
277.872371,38.138478,0
277.900492,38.136369,0
277.928612,38.134256,0
277.956731,38.132138,0
277.984848,38.130016,0
278.012965,38.127889,0
278.041080,38.125757,0
278.069194,38.123621,0
278.097307,38.121480,0
278.125419,38.119334,0
278.153530,38.117184,0
278.181639,38.115029,0
278.209748,38.112870,0
278.237855,38.110706,0
278.265962,38.108537,0
278.294067,38.106364,0
278.322171,38.104186,0
278.350273,38.102004,0
278.378375,38.099817,0
278.406476,38.097625,0
278.434575,38.095429,0
